#time (s),dt (s),v (m/s),w (rad/s),uvv,uvw,uwv,uww
287.7,0.1,0.106581400022853,-0.011307244296796,0.003,0,0,0.003
287.8,0.1,-0.035514792383429,0.065646678536996,0.003,0,0,0.003
287.9,0.1,0.022413515301003,-0.043018909428973,0.003,0,0,0.003
288,0.1,-0.000545645949675,-0.028905386666846,0.003,0,0,0.003
288.1,0.1,0.06858018868258,0.014980239205949,0.003,0,0,0.003
288.2,0.1,0.017682093189631,-0.020668258644274,0.003,0,0,0.003
288.3,0.1,0.041776748779347,0.01780724580703,0.003,0,0,0.003
288.4,0.1,0.008756533027169,-0.027803409035843,0.003,0,0,0.003
288.5,0.1,-0.024530393105798,0.008095866472261,0.003,0,0,0.003
288.6,0.1,0.09456848603751,0.028452664413551,0.003,0,0,0.003
288.7,0.1,0.03596668633821,-0.018590549989107,0.003,0,0,0.003
288.8,0.1,-0.007131598972551,0.12030447549933,0.003,0,0,0.003
288.9,0.1,0.031372684330521,0.028393904291447,0.003,0,0,0.003
289,0.1,0.083735349212553,-0.001060493870601,0.003,0,0,0.003
289.1,0.1,-0.001015533677419,0.012467143849211,0.003,0,0,0.003
289.2,0.1,0.02267162596442,-0.030022378403865,0.003,0,0,0.003
289.3,0.1,0.013147864335119,-0.070237746443205,0.003,0,0,0.003
289.4,0.1,0.009624791800569,-0.103007569801521,0.003,0,0,0.003
289.5,0.1,0.019978821914127,-0.030350192049855,0.003,0,0,0.003
289.6,0.1,0.04217660091596,-0.008201574300345,0.003,0,0,0.003
289.7,0.1,0.035056583595055,0.048880989949664,0.003,0,0,0.003
289.8,0.1,-0.029727851099277,0.007679908875874,0.003,0,0,0.003
289.9,0.1,-0.034345021631652,-0.060083241330227,0.003,0,0,0.003
290,0.1,-0.028344379462884,-0.018376760532654,0.003,0,0,0.003
290.1,0.1,-0.121648609083659,0.088535770396579,0.003,0,0,0.003
290.2,0.1,0.010941268509435,-0.015195081495068,0.003,0,0,0.003
290.3,0.1,0.029580270604881,-0.073806594632058,0.003,0,0,0.003
290.4,0.1,-0.043983891818467,0.047616847675275,0.003,0,0,0.003
290.5,0.1,0.070445663900456,-0.043389743028182,0.003,0,0,0.003
290.6,0.1,-0.030037789907049,0.021678484084994,0.003,0,0,0.003
290.7,0.1,0.008898248915275,-0.104076610569446,0.003,0,0,0.003
290.8,0.1,0.090577779460237,-0.014292392543273,0.003,0,0,0.003
290.9,0.1,-0.027708265851014,0.057150147347104,0.003,0,0,0.003
291,0.1,0.025914528327205,-0.024785300765877,0.003,0,0,0.003
291.1,0.1,-0.055299520460247,0.059936088462153,0.003,0,0,0.003
291.2,0.1,0.035520701426446,0.043369698850909,0.003,0,0,0.003
291.3,0.1,0.002144569795493,-0.022118805436263,0.003,0,0,0.003
291.4,0.1,-0.007453204089966,0.000622627927571,0.003,0,0,0.003
291.5,0.1,0.063474425454066,-0.005327700498612,0.003,0,0,0.003
291.6,0.1,0.044821405324159,0.030817341442205,0.003,0,0,0.003
291.7,0.1,0.016350165910718,0.011352811239431,0.003,0,0,0.003
291.8,0.1,-0.001089602550466,0.013131301662995,0.003,0,0,0.003
291.9,0.1,0.126648491487052,-0.063426868025032,0.003,0,0,0.003
292,0.1,0.119581649254081,-0.101332115755553,0.003,0,0,0.003
292.1,0.1,-0.019152929879016,-0.011958020476734,0.003,0,0,0.003
292.2,0.1,0.044642640159351,-0.041756699131747,0.003,0,0,0.003
292.3,0.1,0.004475621220439,-0.00644923199694,0.003,0,0,0.003
292.4,0.1,0.085652664786926,-0.005975396555097,0.003,0,0,0.003
292.5,0.1,0.12487837999542,-0.084884676829211,0.003,0,0,0.003
292.6,0.1,0.108657130885274,-0.034415074035439,0.003,0,0,0.003
292.7,0.1,0.000423339679463,0.052075702920632,0.003,0,0,0.003
292.8,0.1,0.083362739675659,-0.013640389831247,0.003,0,0,0.003
292.9,0.1,0.031409015783758,0.039348288841502,0.003,0,0,0.003
293,0.1,-0.014509295591401,0.026525506897521,0.003,0,0,0.003
293.1,0.1,0.015573037335356,-0.05523638903817,0.003,0,0,0.003
293.2,0.1,0.028065057231296,-0.022609064214767,0.003,0,0,0.003
293.3,0.1,0.059607883303246,-0.029664291186521,0.003,0,0,0.003
293.4,0.1,0.088469826836449,-0.018313627917537,0.003,0,0,0.003
293.5,0.1,0.013597442042362,-0.077684330044185,0.003,0,0,0.003
293.6,0.1,0.023058669497079,-0.030330324707681,0.003,0,0,0.003
293.7,0.1,0.138823363625644,0.059752943181058,0.003,0,0,0.003
293.8,0.1,-0.052400192687178,-0.080887544338978,0.003,0,0,0.003
293.9,0.1,0.077679121124136,0.045255811410893,0.003,0,0,0.003
294,0.1,0.012778182582649,0.025343647663219,0.003,0,0,0.003
294.1,0.1,0.050111164220573,0.000392337656348,0.003,0,0,0.003
294.2,0.1,0.095892830039391,0.013327291315845,0.003,0,0,0.003
294.3,0.1,-0.020941565658373,-0.043075755997401,0.003,0,0,0.003
294.4,0.1,-0.02009406305726,0.031416656199847,0.003,0,0,0.003
294.5,0.1,0.045602837236143,-0.111675044982332,0.003,0,0,0.003
294.6,0.1,-0.014176645065125,0.038106112013656,0.003,0,0,0.003
294.7,0.1,0.002723073847222,0.024411339805337,0.003,0,0,0.003
294.8,0.1,0.034633493158082,-0.056746839045806,0.003,0,0,0.003
294.9,0.1,-0.050069463381906,0.009700609923468,0.003,0,0,0.003
295,0.1,0.032201582032016,0.058841476654643,0.003,0,0,0.003
295.1,0.1,0.077816868509852,-0.022044783905173,0.003,0,0,0.003
295.2,0.1,0.109299020279836,-0.036915658724311,0.003,0,0,0.003
295.3,0.1,0.065457911951537,0.022083814565366,0.003,0,0,0.003
295.4,0.1,0.077353642595477,-0.060690298398007,0.003,0,0,0.003
295.5,0.1,0.088005258122679,0.032161840662938,0.003,0,0,0.003
295.6,0.1,-0.033398378704592,-0.056801809973742,0.003,0,0,0.003
295.7,0.1,0.063029970869431,0.005722906196978,0.003,0,0,0.003
295.8,0.1,0.024559027616285,0.001092316370035,0.003,0,0,0.003
295.9,0.1,0.015973392564843,0.044119396166153,0.003,0,0,0.003
296,0.1,0.036127150094157,-0.002161017030085,0.003,0,0,0.003
296.1,0.1,0.044352128075119,-0.048817288021329,0.003,0,0,0.003
296.2,0.1,-0.015587510849903,-0.02323448604732,0.003,0,0,0.003
296.3,0.1,0.0498093044664,0.020463257992485,0.003,0,0,0.003
296.4,0.1,0.077602490663126,-0.034420913009326,0.003,0,0,0.003
296.5,0.1,0.03861971168792,-0.03156677414505,0.003,0,0,0.003
296.6,0.1,0.001680338789945,0.030479426652936,0.003,0,0,0.003
296.7,0.1,0.078145081144855,0.029116059720594,0.003,0,0,0.003
296.8,0.1,-0.030779592897936,-0.075242804811802,0.003,0,0,0.003
296.9,0.1,0.006421485092874,0.078348061303659,0.003,0,0,0.003
297,0.1,-0.072256659877843,-0.014346400664949,0.003,0,0,0.003
297.1,0.1,0.015808629840759,0.066955431299937,0.003,0,0,0.003
297.2,0.1,0.001179255195918,0.002917930568647,0.003,0,0,0.003
297.3,0.1,-0.080266134333676,0.045122136820472,0.003,0,0,0.003
297.4,0.1,0.019650261491962,0.073834194761727,0.003,0,0,0.003
297.5,0.1,-0.03526078702753,0.068356780322255,0.003,0,0,0.003
297.6,0.1,-0.082157010082704,-0.085574128748411,0.003,0,0,0.003
297.7,0.1,0.0242020820716,0.044378838715546,0.003,0,0,0.003
297.8,0.1,-0.030441499814257,0.005713682010084,0.003,0,0,0.003
297.9,0.1,0.020072055334703,0.002168012108776,0.003,0,0,0.003
298,0.1,0.084762870006097,0.035573911471882,0.003,0,0,0.003
298.1,0.1,-0.011635353945814,0.026822200978891,0.003,0,0,0.003
298.2,0.1,0.052760758620236,-0.053245532208208,0.003,0,0,0.003
298.3,0.1,-0.018131032566508,0.055825779139795,0.003,0,0,0.003
298.4,0.1,-0.00577712609149,-0.098100319932774,0.003,0,0,0.003
298.5,0.1,-0.100058227081266,0.025631049088667,0.003,0,0,0.003
298.6,0.1,0.067239391969673,0.014807051894252,0.003,0,0,0.003
298.7,0.1,0.023477642366074,-0.074044287782007,0.003,0,0,0.003
298.8,0.1,0.074711114386403,0.034806513311822,0.003,0,0,0.003
298.9,0.1,0.08564645888828,-0.024529065510536,0.003,0,0,0.003
299,0.1,0.008928057234871,0.047371061949272,0.003,0,0,0.003
299.1,0.1,0.070291994279104,-0.01440476797136,0.003,0,0,0.003
299.2,0.1,-0.032578209150575,-0.028314224818681,0.003,0,0,0.003
299.3,0.1,0.004897646964035,0.047318263839796,0.003,0,0,0.003
299.4,0.1,0.008256662334443,0.089840467545769,0.003,0,0,0.003
299.5,0.1,0.01934070215616,0.051178278529635,0.003,0,0,0.003
299.6,0.1,0.024221356914809,0.014059391987065,0.003,0,0,0.003
299.7,0.1,-0.013116996154744,0.014149712023337,0.003,0,0,0.003
299.8,0.1,0.0469982160979,0.065804052201923,0.003,0,0,0.003
299.9,0.1,0.091332090419446,-0.050926742921031,0.003,0,0,0.003
300,0.1,0.055001974875156,0.047902794385812,0.003,0,0,0.003
300.1,0.1,-0.075629766441598,-0.010116768798563,0.003,0,0,0.003
300.2,0.1,-0.047988979975309,0.030589369972969,0.003,0,0,0.003
300.3,0.1,0.025232462643864,0.018436613799388,0.003,0,0,0.003
300.4,0.1,0.028408310312417,0.111435357247778,0.003,0,0,0.003
300.5,0.1,-0.066516771462791,-0.084911168253907,0.003,0,0,0.003
300.6,0.1,0.089610405272038,0.019149250022363,0.003,0,0,0.003
300.7,0.1,0.041470080213815,0.105599315912019,0.003,0,0,0.003
300.8,0.1,0.041866464773547,0.053403889992967,0.003,0,0,0.003
300.9,0.1,0.025584082406011,0.013623503232934,0.003,0,0,0.003
301,0.1,-0.014226124304831,-0.067980675500902,0.003,0,0,0.003
301.1,0.1,0.069378427660794,-0.000325151876925,0.003,0,0,0.003
301.2,0.1,0.078046526842012,0.003895809628646,0.003,0,0,0.003
301.3,0.1,0.093721203980059,0.005933694455281,0.003,0,0,0.003
301.4,0.1,-0.035979222634438,-0.035512269479222,0.003,0,0,0.003
301.5,0.1,0.044228396635303,-0.04141295926428,0.003,0,0,0.003
301.6,0.1,-0.021637052800199,-0.041542639583355,0.003,0,0,0.003
301.7,0.1,0.070056958812799,-0.026002293196173,0.003,0,0,0.003
301.8,0.1,0.089318790932856,0.02425120223697,0.003,0,0,0.003
301.9,0.1,0.014987641467646,-0.049047447494345,0.003,0,0,0.003
302,0.1,-0.010153846584768,0.020812243796385,0.003,0,0,0.003
302.1,0.1,0.042459390772172,0.04494476646519,0.003,0,0,0.003
302.2,0.1,-0.018748674223794,0.010497020101963,0.003,0,0,0.003
302.3,0.1,0.017352520147667,0.041934578175712,0.003,0,0,0.003
302.4,0.1,0.073313210483256,-0.061373959864419,0.003,0,0,0.003
302.5,0.1,-0.035700978095286,-0.028439139011934,0.003,0,0,0.003
302.6,0.1,0.049035012459816,0.010342488862755,0.003,0,0,0.003
302.7,0.1,-0.030381314314744,0.055910775850101,0.003,0,0,0.003
302.8,0.1,0.049919546547522,-0.020551645735876,0.003,0,0,0.003
302.9,0.1,0.027726300127396,0.046876240101779,0.003,0,0,0.003
303,0.1,0.084661870540867,0.046893094302649,0.003,0,0,0.003
303.1,0.1,-0.075321302992197,0.049870209210476,0.003,0,0,0.003
303.2,0.1,0.069986720201534,-0.019003855943928,0.003,0,0,0.003
303.3,0.1,0.058811383970744,-0.041373656195275,0.003,0,0,0.003
303.4,0.1,-0.02645999728505,0.017367749992465,0.003,0,0,0.003
303.5,0.1,0.02204472674237,-0.021155507407192,0.003,0,0,0.003
303.6,0.1,0.013875158152166,-0.01564616294178,0.003,0,0,0.003
303.7,0.1,0.078480630160494,0.059526650899845,0.003,0,0,0.003
303.8,0.1,-0.125712870799331,0.070452771657349,0.003,0,0,0.003
303.9,0.1,0.029939690610711,-0.056616793238972,0.003,0,0,0.003
304,0.1,0.037123987203578,-0.097768480954519,0.003,0,0,0.003
304.1,0.1,0.047617910595781,-0.028012436999564,0.003,0,0,0.003
304.2,0.1,0.065698977094256,0.033393457846637,0.003,0,0,0.003
304.3,0.1,-0.005777693541854,-0.045129310757014,0.003,0,0,0.003
304.4,0.1,0.059969731566245,-0.084727411212823,0.003,0,0,0.003
304.5,0.1,0.031240225362041,0.021586507143627,0.003,0,0,0.003
304.6,0.1,-0.069291054487837,0.044527652895187,0.003,0,0,0.003
304.7,0.1,-0.059039317022684,-0.133229669162689,0.003,0,0,0.003
304.8,0.1,0.070301903593093,0.066386474590897,0.003,0,0,0.003
304.9,0.1,0.071800289711387,-0.061855310772677,0.003,0,0,0.003
305,0.1,0.042104538435194,-0.04354457258006,0.003,0,0,0.003
305.1,0.1,-0.05100965961418,0.108528580479572,0.003,0,0,0.003
305.2,0.1,0.04462669809602,-0.006878545110875,0.003,0,0,0.003
305.3,0.1,0.028558643953639,0.086063405056271,0.003,0,0,0.003
305.4,0.1,0.05113868050857,0.01128773833475,0.003,0,0,0.003
305.5,0.1,0.038898639195071,-0.078495103980917,0.003,0,0,0.003
305.6,0.1,0.061729877691477,-0.022433999036658,0.003,0,0,0.003
305.7,0.1,0.02909849658564,0.050352951914307,0.003,0,0,0.003
305.8,0.1,-0.045442475878825,0.046995138358751,0.003,0,0,0.003
305.9,0.1,0.049910463369858,0.097679446820333,0.003,0,0,0.003
306,0.1,0.064503991298449,-0.05017002950779,0.003,0,0,0.003
306.1,0.1,-0.067106523625804,-0.032544099725735,0.003,0,0,0.003
306.2,0.1,-0.054981481915372,0.003869509105874,0.003,0,0,0.003
306.3,0.1,0.020004649575291,0.044662841177933,0.003,0,0,0.003
306.4,0.1,0.029245185404641,0.016540869972236,0.003,0,0,0.003
306.5,0.1,-0.040408991351542,-0.003575651317136,0.003,0,0,0.003
306.6,0.1,-0.014685322079194,-0.019251365529465,0.003,0,0,0.003
306.7,0.1,0.037912109324386,-0.017092151777443,0.003,0,0,0.003
306.8,0.1,0.026548799714564,0.007701176390165,0.003,0,0,0.003
306.9,0.1,-0.043018969570384,-0.026014133094116,0.003,0,0,0.003
307,0.1,0.070105815070312,-0.002404446177362,0.003,0,0,0.003
307.1,0.1,0.064409640302533,-0.015696618638687,0.003,0,0,0.003
307.2,0.1,-0.037955234521926,-0.042075483893128,0.003,0,0,0.003
307.3,0.1,0.052335406210822,0.073949198739297,0.003,0,0,0.003
307.4,0.1,0.060565930024066,-0.020609438818367,0.003,0,0,0.003
307.5,0.1,0.006037773088777,0.003358446369935,0.003,0,0,0.003
307.6,0.1,0.07956278004737,0.032290808850407,0.003,0,0,0.003
307.7,0.1,0.053289933810652,0.013844282844855,0.003,0,0,0.003
307.8,0.1,0.015796600190926,-0.019529144235522,0.003,0,0,0.003
307.9,0.1,0.009775044578299,-0.020072609842524,0.003,0,0,0.003
308,0.1,0.026890308154653,-0.048740305034855,0.003,0,0,0.003
308.1,0.1,0.090752740378814,0.054510306248421,0.003,0,0,0.003
308.2,0.1,0.091782882147413,0.090346723610678,0.003,0,0,0.003
308.3,0.1,-0.039814535643486,0.148225565910139,0.003,0,0,0.003
308.4,0.1,0.051594370779905,-0.083361647249656,0.003,0,0,0.003
308.5,0.1,-0.033445063093823,-0.012178244431515,0.003,0,0,0.003
308.6,0.1,0.004176573285729,-0.033131183820879,0.003,0,0,0.003
308.7,0.1,-0.063739840381648,0.00990514875771,0.003,0,0,0.003
308.8,0.1,0.078716953039355,-0.037846876998935,0.003,0,0,0.003
308.9,0.1,-0.079920929868039,0.074298782561619,0.003,0,0,0.003
309,0.1,0.04789361991256,-0.085618922928413,0.003,0,0,0.003
309.1,0.1,0.096908792497979,-0.008919445641627,0.003,0,0,0.003
309.2,0.1,-0.019457552136452,-0.088848868085099,0.003,0,0,0.003
309.3,0.1,-0.014012250791111,-0.003923893826308,0.003,0,0,0.003
309.4,0.1,0.089558533753258,0.011288410893248,0.003,0,0,0.003
309.5,0.1,0.097029650587737,-0.040220712577611,0.003,0,0,0.003
309.6,0.1,-0.034896227798932,-0.010265050524137,0.003,0,0,0.003
309.7,0.1,0.030034348377856,0.018328978207116,0.003,0,0,0.003
309.8,0.1,0.098893129100557,-0.0371914431998,0.003,0,0,0.003
309.9,0.1,0.026950051880309,0.073749144344325,0.003,0,0,0.003
310,0.1,0.025160147459096,-0.017982756322023,0.003,0,0,0.003
310.1,0.1,-0.029271891307937,0.010057017213141,0.003,0,0,0.003
310.2,0.1,0.079023383997437,-0.070066728557392,0.003,0,0,0.003
310.3,0.1,0.037783065093745,0.075980793176666,0.003,0,0,0.003
310.4,0.1,0.00396679400627,-0.016648448191115,0.003,0,0,0.003
310.5,0.1,-0.047477859230241,-0.018461717111753,0.003,0,0,0.003
310.6,0.1,0.015804767100454,-0.151585222214333,0.003,0,0,0.003
310.7,0.1,0.060209809516075,0.044619130489061,0.003,0,0,0.003
310.8,0.1,-0.002093229925172,0.063727977433135,0.003,0,0,0.003
310.9,0.1,0.119105033962148,-0.008718151936426,0.003,0,0,0.003
311,0.1,-0.020022953202206,-0.013647414948213,0.003,0,0,0.003
311.1,0.1,0.055067681845119,-0.067226471094333,0.003,0,0,0.003
311.2,0.1,-0.022987599502869,-0.027237499009802,0.003,0,0,0.003
311.3,0.1,-0.025449475198336,0.045042926561175,0.003,0,0,0.003
311.4,0.1,0.037679351988701,-0.014792759512527,0.003,0,0,0.003
311.5,0.1,0.029451313162142,0.046868755805841,0.003,0,0,0.003
311.6,0.1,0.027994978141833,0.04938555243413,0.003,0,0,0.003
311.7,0.1,0.075868844908908,-0.109821230160532,0.003,0,0,0.003
311.8,0.1,0.039561530991871,0.05449621676502,0.003,0,0,0.003
311.9,0.1,0.087885086142088,0.023299770657063,0.003,0,0,0.003
312,0.1,0.111847491393303,0.011506574972409,0.003,0,0,0.003
312.1,0.1,0.00560891052,0.015046089623496,0.003,0,0,0.003
312.2,0.1,-0.000914956539737,0.055284319487093,0.003,0,0,0.003
312.3,0.1,0.056779669542898,0.008501170382611,0.003,0,0,0.003
312.4,0.1,-0.005322375062303,-0.040687058344457,0.003,0,0,0.003
312.5,0.1,0.025707980097831,-0.029479818018058,0.003,0,0,0.003
312.6,0.1,0.015429384137259,-0.051687233410881,0.003,0,0,0.003
312.7,0.1,0.075774120088472,-0.022216433575519,0.003,0,0,0.003
312.8,0.1,0.031138482481469,0.075979412457737,0.003,0,0,0.003
312.9,0.1,0.041119901974528,-0.045790295248802,0.003,0,0,0.003
313,0.1,0.030998333823251,-0.010366423266433,0.003,0,0,0.003
313.1,0.1,0.108570986062175,-0.036113163061303,0.003,0,0,0.003
313.2,0.1,0.08201267316148,0.034634004482304,0.003,0,0,0.003
313.3,0.1,0.046483925326481,-0.086088322610281,0.003,0,0,0.003
313.4,0.1,0.020818525119063,-0.021527108152286,0.003,0,0,0.003
313.5,0.1,0.063687507882202,-0.038184580951224,0.003,0,0,0.003
313.6,0.1,0.016832183241832,-0.000539379412733,0.003,0,0,0.003
313.7,0.1,-0.062724098177642,0.040977729383672,0.003,0,0,0.003
313.8,0.1,0.046460491606889,0.01222627481226,0.003,0,0,0.003
313.9,0.1,-0.014049134043322,-0.01134340549774,0.003,0,0,0.003
314,0.1,0.023452700062234,0.031696987023459,0.003,0,0,0.003
314.1,0.1,0.040655916105972,-0.035831040986042,0.003,0,0,0.003
314.2,0.1,-0.041308926422172,-0.040713673355833,0.003,0,0,0.003
314.3,0.1,0.032010062023898,0.079991674026009,0.003,0,0,0.003
314.4,0.1,-0.021054947955068,-0.091876256229311,0.003,0,0,0.003
314.5,0.1,0.030230276477074,-0.081958751696754,0.003,0,0,0.003
314.6,0.1,0.039955732579239,0.057673223604401,0.003,0,0,0.003
314.7,0.1,-0.033395740793424,0.05282700716535,0.003,0,0,0.003
314.8,0.1,0.034937807638684,0.036877981528325,0.003,0,0,0.003
314.9,0.1,0.028680821441646,-0.066897449040062,0.003,0,0,0.003
315,0.1,0.089096052873295,-0.047647990212108,0.003,0,0,0.003
315.1,0.1,-0.017946366976492,-0.002920370896669,0.003,0,0,0.003
315.2,0.1,0.101541192894156,-0.045686997993012,0.003,0,0,0.003
315.3,0.1,-0.022243554411375,-0.00803176496474,0.003,0,0,0.003
315.4,0.1,0.021315793107518,0.029821619651461,0.003,0,0,0.003
315.5,0.1,0.017646724818042,-0.000385395253508,0.003,0,0,0.003
315.6,0.1,0.024193120431394,-0.051610375363638,0.003,0,0,0.003
315.7,0.1,-0.0304554230938,-0.009679511780487,0.003,0,0,0.003
315.8,0.1,0.05765270908948,-0.092041513189581,0.003,0,0,0.003
315.9,0.1,0.050968815265979,-0.060098313524233,0.003,0,0,0.003
316,0.1,-0.023513490317026,-0.012907213144004,0.003,0,0,0.003
316.1,0.1,0.071092534343007,0.028906236927408,0.003,0,0,0.003
316.2,0.1,0.125686661676698,-0.042539514603694,0.003,0,0,0.003
316.3,0.1,0.099594883436997,-0.014484246051458,0.003,0,0,0.003
316.4,0.1,0.0381234634064,-0.015122690861876,0.003,0,0,0.003
316.5,0.1,0.098722766700872,-0.049838225673346,0.003,0,0,0.003
316.6,0.1,-0.060529636751899,0.075341085977958,0.003,0,0,0.003
316.7,0.1,-0.071934518404681,0.006856828398438,0.003,0,0,0.003
316.8,0.1,-0.024441781445042,-0.010650579485143,0.003,0,0,0.003
316.9,0.1,-0.008455007087341,0.096920565300106,0.003,0,0,0.003
317,0.1,0.034648504416452,-0.015398506262807,0.003,0,0,0.003
317.1,0.1,-0.029422777823352,0.007742395058649,0.003,0,0,0.003
317.2,0.1,-0.018525733677338,0.028947346999723,0.003,0,0,0.003
317.3,0.1,-0.027410991314348,-0.076702894292618,0.003,0,0,0.003
317.4,0.1,-0.026298821628411,0.021140301379502,0.003,0,0,0.003
317.5,0.1,0.02148289554719,0.025309932171135,0.003,0,0,0.003
317.6,0.1,-0.011703345082404,-0.099287283963199,0.003,0,0,0.003
317.7,0.1,0.076966429248627,-0.0708343900213,0.003,0,0,0.003
317.8,0.1,-0.019022488654217,0.032611316771756,0.003,0,0,0.003
317.9,0.1,0.010693570264918,0.027977743612554,0.003,0,0,0.003
318,0.1,0.142659818390865,0.062871364948725,0.003,0,0,0.003
318.1,0.1,-0.074911778591466,0.00565896903497,0.003,0,0,0.003
318.2,0.1,0.020300165610416,0.012314462062186,0.003,0,0,0.003
318.3,0.1,0.033494117820919,-0.018084511761028,0.003,0,0,0.003
318.4,0.1,0.02651262851041,-0.015814769725692,0.003,0,0,0.003
318.5,0.1,0.047672811611842,-0.050736463079363,0.003,0,0,0.003
318.6,0.1,-0.018134710169869,-0.026008700341764,0.003,0,0,0.003
318.7,0.1,-0.005501204412695,-0.104961634615681,0.003,0,0,0.003
318.8,0.1,0.02393428388217,-0.007694566550974,0.003,0,0,0.003
318.9,0.1,-0.023010228030526,0.007059625172877,0.003,0,0,0.003
319,0.1,-0.0263299050934,-0.023193567033381,0.003,0,0,0.003
319.1,0.1,0.059341048530909,-0.025328899050013,0.003,0,0,0.003
319.2,0.1,-0.037867877580763,-0.045005574755356,0.003,0,0,0.003
319.3,0.1,-0.005038585274178,0.121105601798488,0.003,0,0,0.003
319.4,0.1,-0.035165534701768,-0.017120770026426,0.003,0,0,0.003
319.5,0.1,0.08914143694446,0.012407560857981,0.003,0,0,0.003
319.6,0.1,-0.030375222401444,-0.057644805716199,0.003,0,0,0.003
319.7,0.1,0.003954762366763,-0.070286279115457,0.003,0,0,0.003
319.8,0.1,0.073135837979446,0.039827740356338,0.003,0,0,0.003
319.9,0.1,0.023165513265743,-0.040459526481376,0.003,0,0,0.003
320,0.1,0.055963182975832,-0.017280386660245,0.003,0,0,0.003
320.1,0.1,0.033083136517536,-0.007725580441461,0.003,0,0,0.003
320.2,0.1,0.087195382415927,0.064114547892761,0.003,0,0,0.003
320.3,0.1,0.086525940520036,-0.069199914732015,0.003,0,0,0.003
320.4,0.1,-0.01887663831482,-0.01912566912176,0.003,0,0,0.003
320.5,0.1,0.039863272690324,-0.00679044342504,0.003,0,0,0.003
320.6,0.1,0.076412530798427,-0.027939528675742,0.003,0,0,0.003
320.7,0.1,0.023983279012088,0.000863511937618,0.003,0,0,0.003
320.8,0.1,0.088048527330808,-0.014212492443868,0.003,0,0,0.003
320.9,0.1,0.062389283365708,0.024166347129053,0.003,0,0,0.003
321,0.1,0.084017313561383,-0.038020951294837,0.003,0,0,0.003
321.1,0.1,-0.004496757333929,-0.022301802911689,0.003,0,0,0.003
321.2,0.1,0.015560043965314,0.004067678525624,0.003,0,0,0.003
321.3,0.1,-9.69278669241992E-05,-0.061816125193395,0.003,0,0,0.003
321.4,0.1,-0.045503769218689,-0.0327508389647,0.003,0,0,0.003
321.5,0.1,0.040052945935688,0.019481627999174,0.003,0,0,0.003
321.6,0.1,-0.132346084017943,-0.009139902553019,0.003,0,0,0.003
321.7,0.1,0.040142425635206,0.031268608998022,0.003,0,0,0.003
